unit_id,notif_type,comment
111101,5,"ギルドハウスのマナがいっぱいですので、お菓子作りしませんか？子供たちに配る分です。もちろん、あなたにもあげますよ"
111101,6,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111201,1,"にいちゃん、スタミナが全回復したよ！ハロウィンパーティーしよう！"
111201,2,"ギルドハウスのスキップチケットがいっぱいになったって！トリックオアチケット～！"
111201,3,"ギルドハウスのスタミナがいっぱいになったよ！お菓子余ってるならミソギにちょうだい！"
111201,4,"ギルドハウスのEXPポーションがいっぱいだよ！これで、とびっきりのいたずらできるかも！"
111201,5,"ギルドハウスのマナがいっぱいになったよ！これでミソギにお菓子買ってくれる～？"
111201,6,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111301,1,"スタミナがぜんかいふくだって、おにいちゃん！ミミとハロウィンパレードしよ～♪"
111301,2,"えへへ、トリックオアトリート～♪ギルドハウスのスキップチケットがいっぱいだよ、おにいちゃん！"
111301,3,"おにいちゃん、ギルドハウスのスタミナがいっぱいだよ！ハロウィンのおようふくでお出かけしようよ～♪"
111301,4,"おにいちゃん！ギルドハウスのEXPポーションがいっぱいだから、たくさん使って楽しくハロウィンしよ～♪"
111301,5,"ギルドハウスのマナがいっぱいなんだって！おにいちゃん、ミミのお菓子も買ってくれるかなぁ…"
111301,6,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111401,1,"スタミナが全回復したよ。ねぇ、遊びにいってくれないの？"
111401,2,"ギルドハウスのスキップチケットがいっぱいだよ！はやく使おうよー！"
111401,3,"ギルドハウスのスタミナがいっぱいだよ！ねーねー、まだお出かけしないの？"
111401,4,"ギルドハウスのEXPポーションがいっぱいになったよ！ルナも使ってみたいなー！"
111401,5,"ギルドハウスのマナがいっぱいになったよ！ルナ、マナってキラキラしてて好きだなー！"
111401,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
106501,1,"スタミナが全回復したぜ！ケンカの準備、完了だ！さあオレと一緒に大暴れしにいこうぜ！"
106501,2,"ギルドハウスのスキップチケットがいっぱいになったってさ。せっかくのケンカ、楽して進んじゃうのか？"
106501,3,"ギルドハウスのスタミナがいっぱいになったぜ！たぎるケンカがどんだけできるかな？思いっきり楽しもうぜ！"
106501,4,"ギルドハウスのEXPポーションがいっぱいになったぜ！どんどん使って強くなって、連勝記録更新といこうぜ！"
106501,5,"ギルドハウスのマナがいっぱいになったぜ。溜めててもしょうがねえ。早く使っちまおうぜ！なあ、いいだろ？"
106501,6,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
111501,1,"スタミナが全回復しているな。これなら存分にクリスマスを愉しむことができそうだな♪"
111501,2,"ギルドハウスのスキップチケットがいっぱいだな。せっかくのクリスマスだ、溜め込んでないで派手に使ってしまえ。思い切りを見せてみろ！"
111501,3,"ギルドハウスのスタミナがいっぱいになってしまったぞ。ほら、ワタシと共に愉快なところへ行こうじゃないか♪"
111501,4,"ギルドハウスのEXPポーションがいっぱいだとさ。強さはどれだけ高めてもかまわん。惜しみなく使うがいいよ。"
111501,5,"ギルドハウスのマナがいっぱいじゃないか。なんならワタシが運用法を考えてやろうか？"
111501,6,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111601,1,"スタミナが全回復したよ！早速街に出て思う存分クリスマスを楽しもうね！"
111601,2,"ギルドハウスのスキップチケットがいっぱいだね！これを使って街中でクリスマスライブを開こうよ！"
111601,3,"ギルドハウスのスタミナがいっぱいだよ！これならオールナイトライブもできちゃいそう！"
111601,4,"ギルドハウスのEXPポーションがいっぱいになったよ！これでもっといいライブができるね！"
111601,5,"ギルドハウスのマナがいっぱいみたい！豪華なクリスマスパーティーができそうだね！"
111601,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111701,1,"スタミナが全回復し、随分と血色の良い顔になったのう…ごくり。ちょ、ちょっとだけ血を吸ってもよいか？"
111701,2,"スキップチケットがいっぱいじゃ。あ、余らせるのはもったいないし、その…わらわとどこかに出かけぬか？"
111701,3,"ギルドハウスのスタミナがいっぱいのようじゃな。これならば、すぐにでも聖夜の宴を始められるのう♪"
111701,4,"ギルドハウスのEXPポーションがいっぱいじゃぞ。これを飲んで強くなれば、ニンニクを克服できるかもしれぬな！"
111701,5,"ギルドハウスのマナがいっぱいじゃな。これだけあれば、わらわの城でも盛大な聖夜の宴が開けそうじゃ♪"
111701,6,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
112001,1,"スタミナが全回復したみたい。一緒に初詣に行きましょ"
112001,2,"ギルドハウスのスキップチケットがいっぱいになったわよ。使わなきゃもったいないわ！"
112001,3,"ギルドハウスのスタミナがいっぱいになったわよ。羽根つきでもして遊びましょ"
112001,4,"ギルドハウスのEXPポーションがいっぱいよ！強くなって、いろんなことに挑戦しましょ"
112001,5,"ギルドハウスのマナがいっぱいよ。パーッと使っちゃいましょ！"
112001,6,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112101,1,"スタミナが全回復しましたよ～。神殿のお手伝いの続き、がんばりましょう！"
112101,2,"ギルドハウスのスキップチケットがいっぱいになりました。一緒におでかけしに行きましょう！"
112101,3,"ギルドハウスのスタミナがいっぱいになりました！よーし、張り切ってお掃除しちゃいますよ～！"
112101,4,"ギルドハウスのEXPポーションがいっぱいになりました。こ、これで私もドジを卒業…！"
112101,5,"ギルドハウスのマナがいっぱいになりましたね。ご利益のあるものに使えたりしないでしょうか…？"
112101,6,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
111901,1,"スタミナが全回復いたしましたよ。主さま、験を担ぎに出かけましょう。わたくしもお供いたします"
111901,2,"ギルドハウスのスキップチケットがいっぱいになりました。幸運に満ちた冒険になるような気がいたします"
111901,3,"ギルドハウスのスタミナがいっぱいになりましたよ。受け取って、わたくしと正月遊びを楽しみましょう"
111901,4,"ギルドハウスのEXPポーションがいっぱいです。これだけあれば、わたくしの舞も上手くなるでしょうか…"
111901,5,"ギルドハウスのマナがいっぱいになりました。お年玉と同じく、賢い使い方をいたしましょう"
111901,6,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
112201,1,"スタミナが全回復しているよ助手くん。事件は街に溢れている。さぁ、変身して捜査を始めよう！"
112201,2,"ギルドハウスのスキップチケットがいっぱいか…これは事件の気配がするね。魔法探偵としては、放っておけないよ"
112201,3,"ギルドハウスのスタミナがいっぱいになっているよ。魔法の力で解決、といきたいけれど、一緒に手伝ってくれるかい？"
112201,4,"ギルドハウスのEXPポーションがいっぱいだね。魔法少女は愛と希望の力が源とはいえ、もらえるものはもらうよ？"
112201,5,"ギルドハウスのマナがいっぱいじゃないか助手くん。仕方がないね、私が使い道について知恵を貸してあげるとしよう"
112201,6,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112301,1,"スタミナが全回復しましたよ。一緒にランドソルの平和を守りましょう！"
112301,2,"ギルドハウスのスキップチケットがいっぱいになりましたよ。これで魔物退治もはかどりますね"
112301,3,"ギルドハウスのスタミナがいっぱいみたいです。これでアンチビーストを倒しにいけますね"
112301,4,"ギルドハウスのEXPポーションがいっぱいみたいです。お姉ちゃんみたいに、もっと強くならなくちゃ"
112301,5,"ギルドハウスのマナがいっぱいになりました。魔法少女グッズがたくさん買えそうですね"
112301,6,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
180401,1,"スタミナが全回復しましたよ！おいしい魔物を狩りに行きましょう！"
180401,2,"ギルドハウスのスキップチケットがいっぱいです！ご飯はスキップしちゃダメですよ？"
180401,3,"ギルドハウスのスタミナがいっぱいです！腹ごなしの運動をしましょうか！"
180401,4,"ギルドハウスのEXPポーションがいっぱいです！たくさん食べてもりもり育っちゃいましょう☆"
180401,5,"ギルドハウスのマナがいっぱいです！わたしのお腹はぺこぺこです！おいしいものを食べに行きましょう！"
180401,6,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
112401,1,"スタミナが全回復しました！ストレッチしておくので、あとで一緒にレッスンしましょうねっ"
112401,2,"ギルドハウスのスキップチケットがいっぱいになりました。気分転換も兼ねて、冒険に行ってみませんか？"
112401,3,"ギルドハウスのスタミナがいっぱいになりました。私、絶好調ですっ。まだまだ頑張れますよっ！"
112401,4,"ギルドハウスのEXPポーションがいっぱいになりました。アイドルも冒険者も、上を目指して頑張りましょうね♪"
112401,5,"ギルドハウスのマナがいっぱいになりました。何か足りないものがあるなら、お買い物へ行きますか？"
112401,6,"ギルドハウスで受け取れるアイテムがいっぱいになりました。私もお手伝いするので、一緒に片付けちゃいましょう！"
112601,1,"スタミナが全回復したよ！さぁ～のんびりしてる暇はないよ、レッスンの続きをしなくっちゃ！"
112601,2,"ギルドハウスのスキップチケットがいっぱいになったよ！こんなにあると、お出かけし放題だね～！どこ行こっか？"
112601,3,"ギルドハウスのスタミナがいっぱいになったよ！よーし、レッスン何時間続けられるか挑戦してみるぞー！"
112601,4,"ギルドハウスのEXPポーションがいっぱいになったよ！これで歌もダンスも一気に上達…するといいなぁ"
112601,5,"ギルドハウスのマナがいっぱいになったよ！これはお買い得品を買い揃えておくチャンスじゃない？"
112601,6,"ギルドハウスで受け取れるアイテムがいっぱいになったよ。ほらほら、早く片付けないともったいないぞ～！"
112501,1,"スタミナが全回復したよ。ほら、早くレッスンの続きに行こう。手伝ってくれるんでしょ？"
112501,2,"ギルドハウスのスキップチケットがいっぱいになったよ。せっかくだし、どこかに出かけるのもいいかもね"
112501,3,"ギルドハウスのスタミナがいっぱいになったよ。さぁ、休憩は終わり。気合を入れていくよ"
112501,4,"ギルドハウスのEXPポーションがいっぱいになったよ。気のせいか、蒼の力が高まってきたような…"
112501,5,"ギルドハウスのマナがいっぱいになったよ。新しい装備を揃えてもいいんじゃない？"
112501,6,"ギルドハウスで受け取れるアイテムがいっぱいになったよ。もったいないし、早く片付けたら？"
110901,1,"ちぇる～ん♪スタミナが全回復しました。遊びに行くならチエル付き合ってあげてもいいですよ？"
110901,2,"ギルドハウスのスキップチケットがいっぱいになりました。チエルのためにばりばり飛ばせますね"
110901,3,"ギルドハウスのスタミナがいっぱいになりました。チエルのためにもりもり働けますね"
110901,4,"ギルドハウスのEXPポーションがいっぱいになりました。チエルがすくすく育ちますね"
110901,5,"ギルドハウスのマナがいっぱいになりました。チエルにじゃんじゃん注ぎこめますね"
110901,6,"ギルドハウスで受け取れるアイテムがすべて満タンです！チエルに会いに来る理由ができて良かったですね先輩♪"
111001,1,"君、スタミナが全回復しているぞ。端的に換言すれば狩り時だ、出撃準備をしたまえ"
111001,2,"ギルドハウスのスキップチケットが上限に達している。可及的すみやかに回収したまえ"
111001,3,"ギルドハウスのスタミナが上限に達している。可及的すみやかに回収したまえ"
111001,4,"ギルドハウスのEXPポーションが上限に達している。可及的すみやかに回収したまえ"
111001,5,"ギルドハウスのマナが上限に達している。可及的すみやかに回収したまえ"
111001,6,"ギルドハウスで受け取れるアイテムがすべて上限に達しているぞ。何故こんなになるまで放っておいたんだ"
112701,1,"スタミナが全回復したよ～。…ちょっと、働けって圧力かけるのやめてよね"
112701,2,"ギルドハウスのスキップチケットがいっぱいだってさ。仕事もこれでスキップしたいねぇ"
112701,3,"ギルドハウスのスタミナがいっぱいだよ。まあ、あたしの気力はゼロなんだけどね"
112701,4,"ギルドハウスのEXPポーションがいっぱいになったねぇ。でも、経験積んだくらいじゃあたしのなまけ癖は直らないよ～"
112701,5,"ギルドハウスのマナがいっぱいになったよ。これだけあればもう働かなくてもいいよね？"
112701,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいみたい。あんパンはあるの？ドングリは？"
112801,1,"スタミナが全回復したってよ！それじゃさっそく行商に行くべさ！"
112801,2,"ギルドハウスのスキップチケットがいっぱいになったべ！よーし、今日のお仕事を一気に片付けちまうべさ！"
112801,3,"ギルドハウスのスタミナがいっぱいだべよ！牧場も仲間も全部まとめて守ってやるべ！"
112801,4,"ギルドハウスのEXPポーションがいっぱいになったべさ！牧場の牛乳とどっちが美味いべかな？"
112801,5,"ギルドハウスのマナがいっぱいになったべ。それじゃあマナ板の上に置いとくべ、なんてな！"
112801,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいになったみたいだべ！いやー、大豊作だべな～！"
180501,1,"主さま、スタミナが全回復いたしましたよ。冒険の準備が整いましたね。では、共に出発するといたしましょう"
180501,2,"ギルドハウスのスキップチケットがいっぱいになりましたよ。主さまの冒険に役立てられそうですね"
180501,3,"ギルドハウスのスタミナがいっぱいになりました。お受け取りになってより良い冒険をいたしましょう、主さま"
180501,4,"ギルドハウスのEXPポーションがいっぱいでございます。主さまのために、もっと強くなりたいです"
180501,5,"ギルドハウスのマナがいっぱいでございます。主さまならさぞ有益な使い方をなさるのでしょう…♪"
180501,6,"主さま、ギルドハウスで受け取れるアイテムがいっぱいでございますよ。遠慮なくお受け取りくださいまし"
112901,1,"スタミナが全回復してますよお兄ちゃん！かわいい妹と一緒に不思議な大冒険に出かけましょうっ！"
112901,2,"ギルドハウスのスキップチケットがいっぱいになっちゃってますね～。ゴーイング矢のごとしって言いますし、ケーキよく使っちゃいましょう！"
112901,3,"ギルドハウスのスタミナがいっぱいじゃないですか！やっぱりお兄ちゃんには私がついてないとですね！"
112901,4,"ギルドハウスのEXPポーションがいっぱいいっぱいです！えへへ、できる妹のお知らせでした♪"
112901,5,"ギルドハウスのマナがいっぱい…ところでお兄ちゃん、ケーキとか食べたくありません？いえいえ、催促なんてしてませんよ？"
112901,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいです！大変じゃないですかお兄ちゃん！妹の手も借りたいって感じですよねっ？"
113001,1,"先輩のスタミナが全回復してる…先輩がどこにお出かけしても、後ろからついていけるように準備しなくちゃ！"
113001,2,"ギルドハウスのチケットがいっぱいみたい。これを使って、先輩と一緒に不思議の国を見て回りたいなぁ♪"
113001,3,"あ、ギルドハウスのスタミナがいっぱい。すぐに先輩に伝えないと…でも、向き合うのは恥ずかしいし…うぅ、どうしよう…"
113001,4,"ギルドハウスのEXPポーションがいっぱい…これを飲んで強くなれば、先輩がどこに行っても観察できるかも！"
113001,5,"ギルドハウスのマナがいっぱいです。先輩がこれで買い物に行くとしたら…あのお店に居れば、先輩を観察できるかな？"
113001,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいですね。ここに居れば、取りに来た先輩を観察できるはず…ジー…"
106601,1,"お兄さん、スタミナが全回復してるですよ。これはもう冒険に行くしかないですね！"
106601,2,"ギルドハウスのスキップチケットがいっぱいですね…一緒に取りに行くですよ！"
106601,3,"ギルドハウスのスタミナがいっぱいです！これ以上はあふれちゃうですよ！"
106601,4,"ギルドハウスのEXPポーションが満タンですね…いらないならあたしがもらっちゃうですよ？"
106601,5,"ギルドハウスのマナがいっぱいです！これはいただきに行くしかないですよ！"
106601,6,"ギルドハウスで受け取れるアイテムが満杯ですよ！あふれちゃう前にゲットするです！"
113201,1,"スタミナが全回復したな！のんびりしている暇はないぞシグルド、冒険へ出発だ！"
113201,2,"ギルドハウスのスキップチケットがいっぱいになったぞ！ふふ、我らの歴史に新たな１ページを刻むとしよう！"
113201,3,"ギルドハウスのスタミナがいっぱいになったぞ！くっ、力の昂りを抑えられぬ…早く解き放たなければ…！"
113201,4,"ギルドハウスのEXPポーションがいっぱいになったぞ！なあシグルド、これをかき氷にかけてみるのはどうだ？"
113201,5,"ギルドハウスのマナがいっぱいになったぞ！虚空に呑まれる前に我らの手で救い出してやろう！"
113201,6,"ギルドハウスで受け取れるアイテムがいっぱいになったぞ！熾炎戦鬼煉獄血盟暗黒団のさらなる力としようではないか！"
180201,1,"騎士クン、スタミナが全回復したよ。冒険に出かけるの？わたしも一緒に戦うね！"
180201,2,"ギルドハウスのスキップチケットがいっぱいになったよ。戦闘が簡単に済むなら、騎士クンもそのほうがいいよね？"
180201,3,"ギルドハウスのスタミナがいっぱいになったみたい。体力は大切にしてね。焦らずに進んでいこう？"
180201,4,"ギルドハウスのEXPポーションがいっぱいだよ。変身したわたしも、これがあればもっと成長できるんだね"
180201,5,"ギルドハウスのマナがいっぱいだね。騎士クン。みんなを守るために、今以上に魔法を強化したいな"
180201,6,"ギルドハウスのアイテムがいっぱいになってるみたい。荷物の受け取り、わたしも一緒にお手伝いするね"
113101,1,"スタミナが全回復したよ。さぁて、体が鈍らないように冒険に出かけようじゃないか"
113101,2,"ギルドハウスのスキップチケットがいっぱいになったね。普段行かない場所に行ってみるのはどうだい？"
113101,3,"ギルドハウスのスタミナがいっぱいになったね。なぁお前さん、休むのはそろそろ終わりにして、散歩にでも行こうか？"
113101,4,"ギルドハウスのEXPポーションがいっぱいになったね。これ、味付けとか変えられたりするのかね…？"
113101,5,"ギルドハウスのマナがいっぱいになったね。何か買い物にでも行ってきたらどうだい？"
113101,6,"ギルドハウスで受け取れるアイテムがいっぱいみたいだね。こいつで夏を満喫しようじゃないか、お前さん！"
113301,1,"スタミナが全回復したよ！さ～て、ナナカちゃんと真夏の大冒険にレッツゴーですぞ～っ！"
113301,2,"ギルドハウスのスキップチケットがいっぱいになったよ！チケット使わないとかもったいないし、早く出かけよ！"
113301,3,"ギルドハウスのスタミナがいっぱいになったよ！夏はイベント盛りだくさんだからあちこち行かなきゃだね☆"
113301,4,"ギルドハウスのEXPポーションがいっぱいになったよ！これでサイカワサイツヨになっちゃお～♪"
113301,5,"ギルドハウスのマナがいっぱいになったよ！よーし、これで大人買いしちゃいますぞ～！って、ダメ？"
113301,6,"ギルドハウスで受け取れるアイテムがいっぱいになったよ。うーん、荷物増えて片付けられないのってあるあるだよね～"
113401,1,"スタミナ全回復なのだ～！ハツネちゃんはいつでも準備オッケー！がんばるキミを応援しちゃうよ！"
113401,2,"わわっ、ギルドハウスのスキップチケットがいっぱいだよ～！これを使って、夏をめいっぱい楽しんじゃおうよ！"
113401,3,"ギルドハウスのスタミナがいっぱいだね！いっぱいがんばるチャンス到来！ファイトファイト～☆"
113401,4,"ギルドハウスのEXPポーションが満タンになったよ！これがあれば私、もっとキミを上手に応援できるようになるかも…？"
113401,5,"ギルドハウスのマナがいっぱいだよ！これで元気が出るものを買って、夏を満喫しちゃおうよ～♪"
113401,6,"ギルドハウスで受け取れるアイテムがいっぱいみたい！もらいに行って、冒険に役立てちゃうのだー♪"
113501,1,"スタミナが全回復してるみたいね。夏の日差しに気をつけて、いっぱい体を動かしましょうね"
113501,2,"ギルドハウスのスキップチケットがいっぱいになっちゃったわね。先生と一緒に海までお出かけしましょうか"
113501,3,"ギルドハウスのスタミナがいっぱいよ。ふふっ。元気なのはいいことだわ。あらあら、先生と遊びたいの？もちろん、いいわよ"
113501,4,"ギルドハウスのEXPポーションがいっぱいなんて、困ったわね～。でも大丈夫よ、先生と一緒に使い方を考えましょう？"
113501,5,"ギルドハウスのマナがいっぱいみたい。夏の海は誘惑がいっぱいだから、無駄遣いしないように先生がついていってあげる"
113501,6,"あらあらまぁまぁ、ギルドハウスで受け取れるアイテムが全部いっぱい！先生がついてるわ、頑張ってお片付けしましょうね♪"
113601,1,"スタミナが全回復したし、ビーチに出かけるのはどうかな？もちろん日差しには気をつけてね"
113601,2,"ギルドハウスのスキップチケットがいっぱいだね。どうだい少年、涼みがてら回収に行こうじゃないか"
113601,3,"ギルドハウスのスタミナがいっぱいだね。元気が有り余っているなら一緒に浜辺で身体を鍛えるかい？"
113601,4,"ギルドハウスのEXPポーションがいっぱいになっていたよ。これ以上は私でも持ちきれないな…"
113601,5,"ギルドハウスのマナがいっぱいのようだ。せっかくだから海の家で使わせてもらおうかな"
113601,6,"ギルドハウスのアイテムがいっぱいになってしまったね…ゆっくりバカンスを楽しむためにもまずは受け取りに行こうか"
106801,1,"少年、スタミナが全回復してるよ。元気が余ってるなら冒険といこう！"
106801,2,"ギルドハウスのスキップチケットがいっぱいだね。ためらわないでどんどん楽しちゃおう！時間は有限だからね！"
106801,3,"ギルドハウスのスタミナがいっぱいだ。体力は運動してこそ上昇するものだよ。暇ならクレープ作り手伝ってよ～！"
106801,4,"ギルドハウスのEXPポーションがいっぱいだよ、少年。アタシの能力もこれで向上するのかな…？早速試してみよう！"
106801,5,"ギルドハウスのマナがいっぱいだ！使い道は少年に任せるよ。アタシは自主性を重んじる主義だからね"
106801,6,"ギルドハウスのアイテムがいっぱいだってさ。ここにあるものは全て、必ず、キミが誰かを助けるための力になってくれるよ"
113701,1,"お兄ちゃん、スタミナが回復しましたよ！エンジェルなアカリと一緒におでかけしませんか？"
113701,2,"わぁぁ♪お兄ちゃん、ギルドハウスのスキップチケットがいっぱいです。エンジェルの活動に役立ちそうですね！"
113701,3,"もうダメぇ…ギルドハウスのスタミナがいっぱいですよ～！早く受け取ってくださいね、お兄ちゃん♪"
113701,4,"ギルドハウスのEXPポーションがいっぱいですよ～！エンジェルなアカリの成長を見ててくださいね♪"
113701,5,"ギルドハウスのマナがいっぱいになりましたよ～！エンジェルの活動に活かしましょうね♪"
113701,6,"ふふっ、お兄ちゃんってば、こんなにためちゃって♪ギルドハウスで受け取れるアイテムが全部いっぱいです！"
113801,1,"スタミナが全回復したみたいね。ほら、エンジェルとして、困っている人たちを助けにいくわよ！"
113801,2,"ギルドハウスのスキップチケットがいっぱいよ。これがあれば、困っている人のところにぱぱっと行けるかも！"
113801,3,"ギルドハウスのスタミナがいっぱいね…もし時間があるなら、困っている人がいないか一緒にパトロールしない？"
113801,4,"ギルドハウスのEXPポーションがいっぱいね…これ飲んで成長したら、人見知りが直ったりしないかなぁ"
113801,5,"ギルドハウスのマナがいっぱい…アイツ、新作ゲームでも買うのかしら？その時はやらせてもらおっと♪"
113801,6,"ギルドハウスで受け取れるアイテムがいっぱい…アイツも来ないし整理しといてやるか。ばか…早く取りに来なさいよね…"
113901,1,"スタミナが全回復しましたよ騎士さん！ハロウィンは大忙しなので、手伝ってもらえますか？"
113901,2,"ギルドハウスのスキップチケットがいっぱいじゃないですか！仕方ないですね、私が一緒に使ってあげますから、感謝してくださいね！"
113901,3,"ギルドハウスのスタミナがいっぱいですよ？私には関係ないですけど…あぁもう分かりましたよ、手伝えばいいんでしょうっ？"
113901,4,"ギルドハウスのEXPポーションがいっぱいです！もうっ、なんで私が騎士さんのお世話をしてるんですかねっ！"
113901,5,"ギルドハウスのマナがいっぱいですね。ハロウィンのお祭り騒ぎで使い過ぎないよう、気をつけてくださいよ？まぁ、私がついてるから大丈夫ですけどね。　"
113901,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいになっちゃってますね。ほらほら、早く片付けないと、イタズラしちゃいますよ？"
114001,1,"スタミナが全回復したね。それじゃ、ハロウィンの街並みを見物しに行こうか"
114001,2,"ギルドハウスのスキップチケットがいっぱいだね。戦いを手早く済ませて、ハロウィンのパレードを楽しもう"
114001,3,"ギルドハウスのスタミナがいっぱいみたいだ。これでハロウィンを満喫できそうだね。さあ出かけよう！"
114001,4,"ギルドハウスのEXPポーションがいっぱいだよ。ハロウィンを守る強さを手に入れられそうだね"
114001,5,"ギルドハウスのマナがいっぱいだね。ハロウィンのお土産を買いに行ってみようか？"
114001,6,"ギルドハウスで受け取れるアイテムがいっぱいだ。これでハロウィンパーティーの準備もはかどりそうだね。ほら、受け取りに行こう！"
114101,1,"スタミナ全快ッス！さあ、一緒にハロウィンの平和を守るためパトロールッスよ！"
114101,2,"ギルドハウスのスキップチケットがいっぱいッス！これを使って任務をすばやくこなすッス！"
114101,3,"ギルドハウスのスタミナがいっぱいになったッス！回収したらホワイトタイガー出動ッスよ！"
114101,4,"ギルドハウスのEXPポーションがいっぱいになったッス！いっぱい飲んでいっぱい強くなるッス！"
114101,5,"ギルドハウスのマナがいっぱいッス！こ、これだけあればトラタイガーグッズが…ってなんでもないッス！"
114101,6,"ギルドハウスで受け取れるアイテムが全部いっぱいッスよ！バッチリ回収して正義のために使うッス！"
114201,1,"スタミナが全回復したようだな！さぁ、変身だ！魔法提督ラブリー★モニカとして街の平和を守りに行くぞ！"
114201,2,"ギルドハウスのスキップチケットがいっぱいになっているな。遠慮なく使うといい。魔法少女は人々の助けを求める声に素早く応えねばならないからな"
114201,3,"ギルドハウスのスタミナがいっぱいだと？いいだろう、私が協力してやろう。魔法少女は困った人間を見捨てない！"
114201,4,"ギルドハウスのEXPポーションがいっぱいだぞ。私ももっと、魔法提督として成長してゆかねばな…！"
114201,5,"ギルドハウスのマナがいっぱいになっているみたいだぞ。魔法少女として使い道を考えてやろう。よし閃いた！お菓子を買って皆に配るのだ！私にもな！"
114201,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいではないか！これは魔法提督ラブリー★モニカの出番だな！私が指揮する、安心するがいい！"
114301,1,"スタミナが全回復したみたいだよ。さっそく、魔法少女として活動を開始しようじゃないか"
114301,2,"ギルドハウスのスキップチケットがいっぱいだよ。これだけあれば、いち早くアンチビーストを倒しにいけるね"
114301,3,"ギルドハウスのスタミナがいっぱいだね。これで思いっきり魔法少女の特訓ができそうだよ"
114301,4,"ギルドハウスのEXPポーションがいっぱいだよ。魔法少女として悪を討つため、もっと強くならないと！"
114301,5,"ギルドハウスのマナがいっぱいだね。これだけあれば、魔法少女のグッズをたくさん手に入れられるかも…"
114301,6,"ギルドハウスで受け取れるアイテムがいっぱいだよ。私が魔法少女の力で片付けを手伝ってあげるから、早く来てね♪"
114401,1,"スタミナが全回復いたしましたわ！さっそく、最高のクリスマスパーティーの準備をいたしましょう！"
114401,2,"ギルドハウスのスキップチケットがいっぱいですわね。これがあれば、クリスマスマーケットの出店の全てを見て回れそうですわね！"
114401,3,"ギルドハウスのスタミナがいっぱいですわ。これがあれば、もっとクリスマスを楽しめますわね♪"
114401,4,"ギルドハウスのEXPポーションがいっぱいですわ！このポーションで、私の料理の腕もさらに磨きが…え、料理の腕は上がらないんですの？ "
114401,5,"ギルドハウスのマナがいっぱいですわね。使わないともったいないですし、よろしければ一緒にショッピングに行きませんか？"
114401,6,"ギルドハウスで受け取れるアイテムが、全部いっぱい…あの、これを使って、二人だけのパーティーを開きませんか？"
114601,1,"スタミナが全回復してるわよ。せっかくのクリスマスだもの、一緒にお出かけしましょ？"
114601,2,"ギルドハウスのスキップチケットがいっぱいになってるわ。寒くなる前に回収しちゃいましょっか！"
114601,3,"ギルドハウスのスタミナがいっぱいになったわ。ちょっと飲みに…じゃなくて冒険に向かいましょ？"
114601,4,"ギルドハウスのEXPポーションがいっぱいになっらわよ～…えへへ、一緒に飲みましょ～？"
114601,5,"ギルドハウスのマナがいっぱいよ。ほら、ユカリお姉さんからのクリスマスプレゼントよ～、なんてね♪"
114601,6,"ギルドハウスで受け取れるアイテムが全部いっぱいになったわ。豪華なクリスマスパーティーができそうね♪"
114501,1,"スタミナが全回復したのね。それじゃあしっかりクリスマスを楽しみつくすわよ！"
114501,2,"ギルドハウスのスキップチケットがいっぱいね！これで一気に時間が節約できるわね！"
114501,3,"ギルドハウスのスタミナがいっぱいね。なら街へ出ましょう。クリスマスイベント、一緒に回ってちょうだい♪"
114501,4,"ギルドハウスのEXPポーションがいっぱいになったわ。使えるものはキッチリ活用していきましょ！"
114501,5,"ギルドハウスのマナがいっぱいね。あたしに投資してみない？損はさせないわよ♪"
